"custAge","profession","marital","schooling","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","pmonths","pastEmail","responded","profit","id"
38,"entrepreneur","married","university.degree","unknown","yes","no","cellular","apr",NA,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,999,0,"no",NA,7530
33,"services","married",NA,"unknown","no","no","cellular","aug","thu",8,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,999,0,"no",NA,7531
34,"admin.","single","high.school","no","yes","yes","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,999,0,"no",NA,7532
44,"technician","divorced","professional.course","unknown","yes","no","cellular","apr","thu",3,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,999,0,"no",NA,7533
44,"blue-collar","single","high.school","unknown","no","no","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,999,0,"yes",-141,7534
56,"admin.","married","university.degree","unknown","yes","no","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,999,0,"no",NA,7535
NA,"services","married",NA,"no","yes","no","telephone","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,999,0,"no",NA,7536
64,"housemaid","married","unknown","no","yes","no","telephone","may",NA,3,999,0,"nonexistent",-1.8,93.876,-40,0.697,5008.7,999,0,"yes",133,7537
34,"technician","divorced",NA,"no","yes","no","cellular","may","fri",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,999,0,"yes",153,7538
26,"unemployed","single","basic.9y","no","yes","no","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,999,0,"no",NA,7539
57,"blue-collar","married","basic.4y","unknown","no","no","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,999,0,"no",NA,7540
40,"services","married","high.school","unknown","no","no","cellular","may","thu",2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,999,2,"no",NA,7541
48,"entrepreneur","married","university.degree","no","yes","no","telephone","may",NA,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,999,0,"no",NA,7542
52,"blue-collar","married","basic.4y","no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,999,0,"no",NA,7543
57,"unemployed","married",NA,"no","no","no","cellular","jun","mon",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,999,0,"yes",114,7544
NA,"self-employed","married","university.degree","no","no","no","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,999,0,"no",NA,7545
38,"blue-collar","single","basic.4y","no","yes","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,999,0,"no",NA,7546
45,"technician","single","professional.course","no","yes","yes","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,999,0,"no",NA,7547
41,"unknown","single","unknown","unknown","yes","yes","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,999,0,"no",NA,7548
67,"retired","married",NA,"no","yes","no","telephone","apr","thu",4,999,0,"nonexistent",-1.8,93.075,-47.1,1.435,5099.1,999,0,"no",NA,7549
41,"blue-collar","married","basic.6y","unknown","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,999,0,"no",NA,7550
51,"unemployed","married","basic.9y","no","no","no","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,999,0,"no",NA,7551
41,"admin.","single",NA,"unknown","no","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,999,0,"no",NA,7552
NA,"admin.","married","university.degree","no","no","no","cellular","may","thu",6,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,999,0,"no",NA,7553
50,"technician","divorced","professional.course","no","no","no","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,999,0,"no",NA,7554
61,"admin.","married",NA,"no","yes","no","cellular","nov","wed",1,21,5,"failure",-1.1,94.767,-50.8,1.044,4963.6,0.7,5,"yes",216,7555
NA,"blue-collar","married","basic.9y","no","no","no","telephone","jun","tue",2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,999,0,"no",NA,7556
31,"admin.","single","university.degree","no","yes","yes","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,999,0,"no",NA,7557
NA,"admin.","single","high.school","no","no","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,999,0,"no",NA,7558
34,"blue-collar","married",NA,"unknown","no","yes","cellular","may",NA,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,999,0,"no",NA,7559
25,"admin.","single",NA,"no","no","no","cellular","nov","fri",5,3,1,"success",-3.4,92.649,-30.1,0.714,5017.5,0.1,1,"no",NA,7560
NA,"admin.","married","high.school","no","no","yes","cellular","jul","thu",6,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,999,0,"no",NA,7561
NA,"technician","married",NA,"no","no","no","cellular","jul","mon",1,6,3,"success",-1.7,94.215,-40.3,0.889,4991.6,0.2,6,"yes",194,7562
40,"admin.","married","university.degree","no","no","no","cellular","nov","fri",2,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,999,1,"no",NA,7563
57,"self-employed","married",NA,"unknown","no","yes","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,999,0,"no",NA,7564
41,"blue-collar","married","basic.4y","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,999,0,"no",NA,7565
NA,"blue-collar","married","high.school","no","yes","no","cellular","may","fri",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,999,0,"no",NA,7566
49,"blue-collar","divorced","basic.6y","unknown","yes","no","cellular","jul","mon",4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,999,0,"no",NA,7567
29,"unemployed","married","basic.4y","unknown","no","no","cellular","nov",NA,6,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,999,0,"no",NA,7568
29,"blue-collar","married","basic.9y","unknown","no","no","cellular","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,999,0,"no",NA,7569
45,"technician","single","professional.course","unknown","yes","yes","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.955,5228.1,999,0,"no",NA,7570
NA,"technician","married","professional.course","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,999,0,"no",NA,7571
42,"management","married","high.school","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,999,0,"no",NA,7572
27,"blue-collar","single","high.school","no","yes","no","cellular","jun","mon",2,4,1,"success",-2.9,92.963,-40.8,1.281,5076.2,0.133333333333333,3,"yes",47,7573
35,"admin.","married",NA,"no","yes","no","telephone","sep","wed",1,999,0,"nonexistent",-3.4,92.379,-29.8,0.753,5017.5,999,0,"yes",169,7574
NA,"blue-collar","married","professional.course","unknown","yes","no","cellular","aug","thu",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,999,0,"no",NA,7575
29,"services","married",NA,"unknown","no","yes","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,999,0,"no",NA,7576
51,"blue-collar","married","basic.6y","no","yes","no","cellular","apr",NA,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,999,0,"no",NA,7577
NA,"blue-collar","single","basic.4y","no","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,999,0,"no",NA,7578
NA,"unemployed","divorced","high.school","no","unknown","unknown","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,999,0,"no",NA,7579
34,"entrepreneur","married",NA,"unknown","yes","no","cellular","aug","wed",10,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,999,0,"no",NA,7580
37,"management","married","university.degree","no","no","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,999,0,"no",NA,7581
NA,"admin.","married","high.school","no","yes","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,999,0,"no",NA,7582
NA,"admin.","single","university.degree","no","unknown","unknown","cellular","may","tue",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,999,0,"no",NA,7583
52,"management","married","university.degree","unknown","no","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,999,0,"no",NA,7584
38,"blue-collar","married","basic.9y","no","no","no","cellular","nov","wed",1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,999,0,"no",NA,7585
45,"unknown","unknown","unknown","no","yes","yes","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,999,0,"yes",393,7586
NA,"management","married","high.school","no","yes","no","cellular","may","wed",1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,999,0,"no",NA,7587
35,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,999,0,"no",NA,7588
44,"management","married",NA,"no","yes","no","cellular","mar","thu",3,999,0,"nonexistent",-1.8,92.843,-50,1.757,5099.1,999,0,"no",NA,7589
35,"self-employed","married","basic.9y","no","yes","no","telephone","jun","tue",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,999,0,"no",NA,7590
24,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","wed",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,999,0,"no",NA,7591
46,"technician","married","unknown","no","yes","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,999,0,"no",NA,7592
NA,"blue-collar","married","basic.6y","unknown","yes","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,999,0,"no",NA,7593
NA,"blue-collar","married","unknown","no","no","yes","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,999,0,"no",NA,7594
45,"self-employed","divorced","university.degree","no","yes","no","cellular","jul","mon",4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,999,0,"no",NA,7595
56,"technician","divorced",NA,"unknown","yes","no","cellular","jul",NA,1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,999,0,"no",NA,7596
48,"technician","divorced",NA,"no","no","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,999,0,"no",NA,7597
27,"blue-collar","single",NA,"no","yes","no","cellular","jul","wed",5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,999,0,"no",NA,7598
NA,"admin.","married","basic.9y","unknown","no","yes","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,999,0,"no",NA,7599
48,"technician","married",NA,"no","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,999,0,"no",NA,7600
29,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,999,0,"no",NA,7601
48,"blue-collar","married","basic.6y","no","yes","no","telephone","may","thu",4,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,999,0,"no",NA,7602
55,"services","married","high.school","unknown","no","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,999,0,"no",NA,7603
30,"housemaid","married",NA,"no","yes","no","cellular","aug","thu",3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,999,0,"no",NA,7604
30,"technician","married","university.degree","no","no","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,999,0,"no",NA,7605
24,"blue-collar","single","basic.9y","no","yes","no","telephone","may",NA,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,999,0,"no",NA,7606
56,"blue-collar","married",NA,"unknown","no","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,999,0,"no",NA,7607
NA,"entrepreneur","married","professional.course","unknown","no","no","cellular","may",NA,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,999,0,"no",NA,7608
64,"retired","married","high.school","no","yes","no","cellular","apr",NA,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.4,5099.1,999,0,"no",NA,7609
NA,"retired","married","university.degree","no","no","no","cellular","aug","fri",2,999,2,"failure",-2.9,92.201,-31.4,0.881,5076.2,999,8,"no",NA,7610
31,"admin.","married",NA,"no","yes","no","cellular","may","tue",2,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,999,1,"yes",164,7611
NA,"admin.","married","professional.course","no","yes","no","cellular","apr","mon",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,999,0,"no",NA,7612
49,"blue-collar","married",NA,"unknown","no","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,999,0,"no",NA,7613
NA,"admin.","single","university.degree","no","no","no","cellular","aug",NA,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,999,0,"no",NA,7614
40,"technician","married",NA,"no","no","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,999,0,"no",NA,7615
60,"blue-collar","married","professional.course","no","no","no","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,999,0,"no",NA,7616
45,"services","married","university.degree","unknown","yes","no","telephone","jul","mon",8,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,999,0,"no",NA,7617
NA,"management","married",NA,"no","no","no","telephone","jun","fri",1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,999,0,"no",NA,7618
57,"technician","married","basic.4y","unknown","no","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,999,0,"no",NA,7619
NA,"admin.","single",NA,"unknown","no","no","cellular","aug","tue",3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,999,0,"no",NA,7620
35,"technician","single","university.degree","no","no","no","telephone","jul","fri",9,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,999,0,"no",NA,7621
35,"unemployed","married",NA,"no","yes","no","cellular","oct",NA,2,999,0,"nonexistent",-3.4,92.431,-26.9,0.733,5017.5,999,0,"no",NA,7622
28,"blue-collar","married","basic.6y","unknown","yes","no","telephone","jun","mon",5,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,999,0,"no",NA,7623
28,"admin.","married",NA,"unknown","no","no","cellular","jul","tue",3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,999,0,"no",NA,7624
35,"admin.","married","high.school","no","yes","no","cellular","apr","wed",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.445,5099.1,999,0,"yes",163,7625
45,"admin.","single","high.school","no","yes","no","cellular","may","tue",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,999,0,"no",NA,7626
NA,"admin.","divorced","university.degree","no","yes","no","cellular","jul","mon",1,14,2,"success",-1.7,94.215,-40.3,0.793,4991.6,0.466666666666667,8,"yes",171,7627
29,"admin.","single",NA,"no","yes","yes","cellular","aug","fri",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,999,0,"no",NA,7628
42,"services","single","high.school","no","yes","no","cellular","may","mon",5,999,2,"failure",-1.8,92.893,-46.2,1.299,5099.1,999,2,"no",NA,7629
38,"admin.","married",NA,"no","yes","no","telephone","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,999,0,"no",NA,7630
25,"blue-collar","single","basic.9y","no","yes","yes","telephone","jun","thu",4,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,999,0,"no",NA,7631
44,"blue-collar","married","basic.9y","unknown","no","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,999,0,"no",NA,7632
NA,"unemployed","single","university.degree","no","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,999,0,"no",NA,7633
44,"services","married","high.school","no","yes","yes","cellular","may","mon",1,999,1,"failure",-1.8,92.893,-46.2,1.264,5099.1,999,1,"yes",477,7634
54,"admin.","married","university.degree","no","no","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,999,0,"no",NA,7635
27,"technician","single","professional.course","no","no","no","cellular","jul","mon",7,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,999,0,"no",NA,7636
46,"admin.","single","high.school","no","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,999,0,"no",NA,7637
31,"technician","single","university.degree","no","yes","no","cellular","jul","mon",4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,999,0,"no",NA,7638
30,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","fri",4,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,999,0,"no",NA,7639
34,"entrepreneur","single","basic.9y","no","no","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,999,0,"no",NA,7640
26,"blue-collar","married",NA,"no","yes","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,999,0,"no",NA,7641
37,"management","married",NA,"no","no","no","cellular","nov","thu",2,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,999,3,"no",NA,7642
40,"technician","married","high.school","no","yes","yes","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,999,0,"no",NA,7643
29,"blue-collar","single",NA,"no","yes","yes","cellular","nov",NA,5,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,999,0,"no",NA,7644
31,"services","single","high.school","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,999,0,"no",NA,7645
NA,"blue-collar","divorced",NA,"no","yes","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,999,0,"no",NA,7646
54,"housemaid","married","professional.course","no","no","no","telephone","oct","mon",3,999,1,"failure",-3.4,92.431,-26.9,0.739,5017.5,999,2,"no",NA,7647
NA,"blue-collar","married","basic.9y","unknown","yes","no","telephone","jun","fri",15,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,999,0,"no",NA,7648
NA,"blue-collar","married",NA,"no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,999,0,"no",NA,7649
32,"admin.","single",NA,"no","yes","yes","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,999,0,"no",NA,7650
49,"blue-collar","married","high.school","unknown","no","yes","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,999,0,"no",NA,7651
NA,"management","single",NA,"no","yes","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,999,0,"no",NA,7652
NA,"admin.","married","university.degree","no","yes","no","cellular","aug","thu",3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,999,0,"no",NA,7653
37,"blue-collar","married","professional.course","no","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,999,0,"no",NA,7654
57,"technician","married",NA,"no","yes","no","telephone","jun","mon",3,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,999,0,"no",NA,7655
NA,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may",NA,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,999,0,"no",NA,7656
37,"technician","single",NA,"no","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,999,0,"no",NA,7657
36,"technician","married","professional.course","no","yes","no","cellular","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,999,0,"no",NA,7658
34,"admin.","single","university.degree","no","yes","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,999,0,"yes",176,7659
